source_id,designation,ra,dec,phot_g_mean_mag,bp_rp,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,ruwe,astrometric_excess_noise,astrometric_excess_noise_sig,visibility_periods_used,duplicated_source,astrometric_params_solved,astrometric_gof_al,astrometric_chi2_al,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_sigma5d_max,ipd_gof_harmonic_amplitude,ipd_frac_multi_peak,ipd_frac_odd_win,phot_bp_rp_excess_factor
4054586703835624576,Gaia DR3 4054586703835624576,263.48226599431484,-32.899112027258774,18.629344940185547,2.0637454986572266,0.9087788007570206,0.22085730731487274,2.4563910882795095,0.25828954577445984,-1.8338447233928772,0.18407811224460602,0.9016342759132385,0.0,0.0,16,False,31,-2.1662518978118896,204.72230529785156,246,1,0.38125187158584595,0.009171918965876102,0,0,1.3375523090362549
4054604128520346368,Gaia DR3 4054604128520346368,263.35834543938796,-32.67250078024205,17.216266632080078,2.566408157348633,0.881018709598204,0.1218743547797203,2.618450092927506,0.13395030796527863,-1.6065408121476181,0.0854533463716507,1.0421029329299927,0.17102091014385223,0.6225746870040894,15,False,31,0.8755924105644226,231.1365509033203,208,0,0.19064919650554657,0.008346572518348694,0,0,1.4157383441925049
4054614981881111168,Gaia DR3 4054614981881111168,263.773071365085,-32.60843818341219,12.302757263183594,0.5409603118896484,0.8352464787909878,0.015982985496520996,2.513031227815455,0.017089953646063805,-1.8103099164664118,0.01305493526160717,0.8160402178764343,0.03231263533234596,1.0309218168258667,16,False,31,-4.246953010559082,296.1794128417969,258,0,0.02487606555223465,0.07293976098299026,0,0,1.1783381700515747
4054540425549264000,Gaia DR3 4054540425549264000,263.632095539984,-32.90969773515102,18.87112045288086,2.560182571411133,0.9498683291399505,0.3096804916858673,2.366830145823279,0.32339489459991455,-1.7407387074713174,0.23886562883853912,1.0463722944259644,0.38883090019226074,0.44800862669944763,15,False,95,1.0548725128173828,298.93414306640625,254,0,0.46571382880210876,0.028969762846827507,0,0,1.437680959701538
4054594232900858240,Gaia DR3 4054594232900858240,263.4999307382312,-32.63683813160901,18.822280883789062,2.7769126892089844,0.9213904343445138,0.320530503988266,1.9818073857101042,0.3925781548023224,-1.5734607247014467,0.2486213892698288,1.1060876846313477,0.7224346399307251,1.5031837224960327,15,False,31,2.2341489791870117,290.10382080078125,228,0,0.562389612197876,0.04296853765845299,0,0,1.486809253692627
4054612374858161536,Gaia DR3 4054612374858161536,263.6750748575398,-32.717736978505094,16.914627075195312,2.4833555221557617,0.9259523905376188,0.1140177771449089,2.68358530595383,0.11694671958684921,-2.0187821358671947,0.09053037315607071,1.4114484786987305,0.5656004548072815,10.190924644470215,17,False,31,8.65812873840332,517.511474609375,253,1,0.16317670047283173,0.024278294295072556,0,0,1.4333932399749756
4054615157996996352,Gaia DR3 4054615157996996352,263.7187893067533,-32.65038645739458,16.60696029663086,1.9158859252929688,0.7818539121042632,0.07279099524021149,2.4077925889526863,0.07813672721385956,-1.8105073156796059,0.059229813516139984,1.0749560594558716,0.10190659016370773,0.4545864760875702,16,False,31,1.6124852895736694,275.3832092285156,233,1,0.10964746028184891,0.055213700979948044,0,0,1.3302502632141113
4054577980749981824,Gaia DR3 4054577980749981824,263.2977570577748,-33.06348947701853,17.173606872558594,2.066925048828125,0.8453855996227754,0.08298931270837784,2.5286958292264887,0.09450526535511017,-1.8451922170440418,0.0663808062672615,0.9665594696998596,0.0,0.0,16,False,31,-0.731491208076477,250.71934509277344,261,2,0.1349630355834961,0.05599631369113922,1,0,1.379340648651123
4054580866977646976,Gaia DR3 4054580866977646976,263.3716586061574,-32.93200057150371,12.777626991271973,0.9996519088745117,0.765880180386876,0.020262988284230232,2.514113745025929,0.023830777034163475,-1.439118581866112,0.017702616751194,1.1994783878326416,0.08592348545789719,5.953547477722168,16,False,31,3.9955170154571533,460.0218200683594,215,0,0.0334828644990921,0.02284071035683155,0,0,1.225162386894226
4054593202123515648,Gaia DR3 4054593202123515648,263.46653823812244,-32.723605131398905,13.873235702514648,1.2630653381347656,0.8524245371684933,0.0263152364641428,2.425721682078528,0.025884242728352547,-1.833509783941731,0.01856846734881401,1.0883058309555054,0.03261127695441246,0.4847048819065094,14,False,31,1.949397087097168,288.0401611328125,248,0,0.036952000111341476,0.06281453371047974,0,0,1.2519378662109375
4054610274599056640,Gaia DR3 4054610274599056640,263.3585551403094,-32.55628933564033,18.016733169555664,2.1128482818603516,0.8368624623971102,0.18405842781066895,2.907897933018572,0.2058013379573822,-1.561804812701268,0.12970077991485596,1.0070942640304565,0.0,0.0,14,False,31,0.1838463395833969,246.91787719726562,238,0,0.29840168356895447,0.11714020371437073,0,0,1.429794192314148
4054615188042470784,Gaia DR3 4054615188042470784,263.72662102098434,-32.64183686708445,18.842206954956055,2.7876243591308594,0.8173289675732027,0.29286840558052063,2.7398610314613765,0.30534884333610535,-1.6191787629681005,0.23975911736488342,1.032364010810852,0.769094705581665,2.006772518157959,15,False,95,0.7272340655326843,293.19512939453125,240,1,0.4470340311527252,0.06780670583248138,0,0,1.4645155668258667
4054558567493330944,Gaia DR3 4054558567493330944,264.2127729583187,-32.68354852940889,20.295488357543945,2.2716503143310547,0.8217413511739312,0.7032826542854309,2.7138729646200224,1.0176619291305542,-1.9452373098170215,0.6755837202072144,0.9886482954025269,0.0,0.0,14,False,95,-0.19216719269752502,216.75180053710938,203,2,1.632349967956543,0.03361594304442406,0,0,1.594620943069458
4054559082901825536,Gaia DR3 4054559082901825536,263.84372306065313,-32.96210671200497,16.711833953857422,2.221501350402832,0.9264186502424179,0.0747174620628357,2.8074615021207716,0.0847662091255188,-1.8340071908996518,0.06115753948688507,1.0211180448532104,0.0,0.0,15,False,31,0.46947476267814636,235.82313537597656,221,0,0.1186213493347168,0.03921233117580414,0,0,1.3779590129852295
4054561243251813120,Gaia DR3 4054561243251813120,263.85378120448473,-32.80856344783584,17.8105525970459,2.1954307556152344,0.9721995124458138,0.13966982066631317,2.4092401816395594,0.1782153993844986,-1.3219192999260656,0.13170520961284637,1.137672781944275,0.46474209427833557,2.4959640502929688,16,False,31,2.8252005577087402,290.94061279296875,220,0,0.255326509475708,0.06864091008901596,0,0,1.3954832553863525
4054601311013302784,Gaia DR3 4054601311013302784,263.1489926853955,-32.727986469329444,16.436824798583984,1.6257286071777344,0.8717861266806252,0.07282726466655731,2.52325496784854,0.08865413069725037,-1.5334165599621046,0.0602274127304554,1.2381598949432373,0.32268622517585754,5.78254508972168,16,False,95,5.029084205627441,399.1173095703125,243,1,0.12364993989467621,0.05441552400588989,0,0,1.4378142356872559
4054611481504424320,Gaia DR3 4054611481504424320,263.35552865351895,-32.481602683709816,15.494542121887207,1.6959667205810547,0.9322808670259342,0.04265979304909706,2.195979368118704,0.04734111949801445,-1.6384225876487133,0.030142569914460182,0.9140632152557373,0.0,0.0,15,False,31,-1.8641557693481445,202.1944122314453,241,0,0.06670176237821579,0.06698119640350342,0,0,1.2992404699325562
4054535065432277888,Gaia DR3 4054535065432277888,263.8012254574642,-33.0187009481117,18.98227882385254,2.1103572845458984,0.7741353588206762,0.34905576705932617,2.504211232817379,0.3758634924888611,-1.476419115800303,0.2692932188510895,0.9769877195358276,0.3116256892681122,0.24441362917423248,15,False,95,-0.422459214925766,219.0653533935547,201,0,0.5337432622909546,0.05289933457970619,0,0,1.2795966863632202
