4054616120069712128 263.75338382  -32.56467583   0.8956   0.0623   2.5532   0.0641  -1.6442   0.0500  16.3334  17.1536  15.4381  14.1420  13.4780  12.8960  1.0000  1.0000  0.9793  0.9793 1  0.1166  1.6579   6.3174
4054616223148936192 263.76284917  -32.54177048   0.7883   0.1057   2.3716   0.1218  -1.8440   0.0903  17.4883  18.5842  16.4206  14.7710  13.9830  13.8350  0.9980  0.8793  0.9793  0.8611 1  0.3620  2.0618   7.1385
4054616356272550656 263.58038670  -32.67259035   0.9888   0.0281   2.6013   0.0330  -1.4870   0.0231  14.4821  15.1358  13.6896  12.5470  12.0010  11.8450  1.0000  0.7953  0.9793  0.7789 1  0.2903  1.3148   7.0535
4054616463651438336 263.59331871  -32.65804074   0.8525   0.3453   2.6194   0.3939  -1.6974   0.2900  19.0700  20.8708  17.7475      ...      ...      ...  0.8677  1.0000  0.9862  0.9862 1  0.8750  1.8377   6.7044
4054616566746332928 263.57353174  -32.67198156   0.9430   0.0333   2.5546   0.0404  -1.7418   0.0281  14.8832  15.5307  14.0856  13.0030  12.4340  12.4200  1.0000  1.0000  1.0000  1.0000 1  0.0511  1.4701   7.1443
4054616566746578048 263.56930419  -32.66527874   0.8682   0.0547   2.5070   0.0654  -1.7557   0.0451  15.9683  17.0048  14.9546  13.4390  12.6630  12.4100  1.0000  1.0000  1.0000  1.0000 1  0.6047  1.7752   6.5969
4054616699869989888 263.59810912  -32.64531599   0.9924   0.1784   2.4662   0.2078  -1.7589   0.1513  18.1009  19.6297  16.8832  14.9500  14.2530  13.8230  0.8726  1.0000  1.0000  1.0000 1  0.8244  1.3041   6.8475
4054616979063184640 263.65567505  -32.62019413   0.8066   0.0893   2.4834   0.1100  -1.7801   0.0789  17.0411  18.1895  15.9369  14.0060  13.1600  12.8040  1.0000  1.0000  0.9862  0.9862 1  0.7812  2.0086   6.7798
4054617116502154368 263.62123330  -32.62367223   0.8796   0.1824   2.7400   0.2131  -1.5812   0.1758  18.3243  19.3578  17.1608  15.6020  13.0420  11.2140  0.9009  0.8271  0.9793  0.8100 1  0.1270  1.7295   6.5693
4054617116502160512 263.61704845  -32.62077695   0.8276   0.1466   2.7706   0.1688  -1.8680   0.1230  17.7396  19.0725  16.5994  14.8330  13.8790  13.1780  0.8438  0.7315  0.9793  0.7164 1  0.9680  1.9306   6.2909
4054617219581378304 263.62365134  -32.61297514   0.9027   0.1029   2.3028   0.1369  -1.9174   0.0967  17.2984  18.6775  16.1861  14.5160  13.7180  13.5250  0.9985  0.6266  0.9793  0.6136 1  0.8432  1.6292   7.1092
4054617219581384704 263.62555990  -32.60173055   0.9303   0.0339   2.6581   0.0388  -1.7116   0.0292  14.8824  15.6143  14.0276  12.7190  12.0770  11.8820  1.0000  0.9768  0.9931  0.9701 1  0.6197  1.5171   6.8456
4054617253941120640 263.64133258  -32.59287862   0.9137   0.1227   2.4873   0.1297  -1.5266   0.0932  17.5618  18.6638  16.5068  14.2720  13.3890  12.9560  0.9976  0.8400  0.9793  0.8226 1  0.8278  1.5825   6.7141
4054617283987213696 263.61058075  -32.59368736   0.9842   0.2096   2.7084   0.2575  -1.8823   0.1884  18.3773  20.0123  17.1103  15.0750  14.2770  14.0240  0.7241  0.8102  0.9793  0.7934 1  0.9705  1.3281   6.8899
4054617288300873344 263.61007543  -32.59509543   0.9568   0.0766   2.6495   0.0932  -1.7604   0.0676  16.7697  17.7727  15.7519  14.2200  13.4130  13.4060  1.0000  0.9831  1.0000  0.9831 1  0.4828  1.4202   6.9725
4054617558864433280 263.55816784  -32.62215226   0.8045   0.2315   2.4502   0.2793  -1.8238   0.2125  18.5658  20.2506  17.3219  15.3000  14.4300  13.9730  0.9980  0.9919  1.0000  0.9919 1  0.9773  2.0163   6.9206
4054617765022867968 263.54395666  -32.61416810   0.8878   0.2787   2.3535   0.3316  -1.6947   0.2457  18.7797  20.2175  17.5991  15.5870  14.8000  13.6010  0.9893  0.7917  0.9793  0.7753 1  0.9191  1.6941   6.9726
4054617769337227520 263.54635692  -32.60562994   0.9112   0.2436   2.3104   0.2776  -1.5138   0.2024  18.4717  19.8208  16.9001      ...      ...      ...  0.8779  0.6603  0.9793  0.6466 1  0.9380  1.5940   6.3654
4054617803696964608 263.56031843  -32.59831418   0.9127   0.0185   2.5986   0.0214  -1.7526   0.0157  12.0495  12.1996  11.7691  11.3950  11.2950  11.2810  1.0000  1.0000  0.9828  0.9828 1  0.0000  1.5874   6.6830
4054617975495655552 263.56390906  -32.59593077   0.8779   0.0400   2.2366   0.0474  -1.7707   0.0336  15.4336  16.1713  14.5795      ...      ...      ...  1.0000  0.6535  0.9793  0.6400 1  0.3205  1.7372   7.1549
4054618044215119360 263.60707420  -32.59313131   0.8909   0.1233   2.5430   0.1554  -1.6811   0.1106  17.5779  18.8365  16.4640  14.8280  13.9440  13.8040  0.9810  0.9487  0.9966  0.9455 1  0.8576  1.6795   6.9706
4054618074259644928 263.61201206  -32.57243055   0.9496   0.0632   2.3544   0.0755  -1.7099   0.0540  16.3711  17.5315  15.2834  13.5460  12.7050  12.3980  1.0000  0.8242  0.9793  0.8072 1  0.7918  1.4465   6.7562
4054618074261212416 263.61336657  -32.56802673   0.8763   0.3703   2.3420   0.4867  -1.8984   0.3331  19.2418  20.7967  18.0110  15.8950  14.5500  13.4550  0.9058  0.6965  0.9793  0.6821 1  0.9914  1.7436   6.7866
4054618078575072384 263.61763877  -32.57520627   0.7997   0.1384   2.3699   0.1700  -1.6028   0.1234  17.7650  18.9287  16.6005  14.6620  13.7540  13.3860  0.9854  0.7732  0.9828  0.7598 1  0.8721  2.0307   6.5934
4054618142979133568 263.60991183  -32.56509797   0.9388   0.1025   2.4978   0.1214  -1.7748   0.0890  17.3242  18.5317  16.2322  14.4040  12.7790  11.6530  1.0000  1.0000  0.9931  0.9931 1  0.6910  1.4867   6.4693
4054618177338839936 263.56976634  -32.58589327   0.8370   0.1241   2.3820   0.1535  -1.9706   0.1085  17.6670  19.2277  16.4776      ...      ...      ...  0.9849  0.6088  0.9793  0.5962 0  0.8785  1.8964   6.9123
4054618314775730048 263.59028892  -32.56512742   0.8885   0.0241   2.6242   0.0295  -1.8758   0.0202  12.7532  12.9002  12.3597      ...      ...      ...  1.0000  0.9094  0.9793  0.8905 1  0.0018  1.6906   6.6712
4054618314787582336 263.57645789  -32.56675911   0.9989   0.2611   2.1385   0.3136  -1.5294   0.2287  18.6297  20.1151  17.2770  14.8160  11.3460  10.7400  0.6606  0.5815  0.9793  0.5695 0  0.7240  1.2875   6.5082
4054618353452782976 263.59175794  -32.56079737   0.8905   0.0294   2.6963   0.0319  -1.7963   0.0230   8.9612   9.0011   8.8235   8.7090   8.6930   8.7000  1.0000  0.9225  0.9828  0.9066 1  0.0000  1.6810   6.8120
4054618452225724032 263.66954763  -32.60111967   0.9887   0.7022   2.2997   0.8115  -1.9083   0.4817  19.7787  21.4278  18.2286      ...      ...      ...  0.9429  0.6524  0.9793  0.6389 1  0.5547  1.3136   6.4562
4054618486576727552 263.68019490  -32.59443240   0.9303   0.0900   2.3028   0.1162  -1.9900   0.0884  17.0686  18.2379  16.0147  14.2970  13.4570  13.2070  1.0000  0.5629  0.9793  0.5513 0  0.8460  1.5167   6.9418
4054618490891667072 263.68173554  -32.60739546   0.9710   0.0714   2.7937   0.0737  -1.7957   0.0566  16.6131  17.5381  15.6324      ...      ...      ...  1.0000  0.7191  0.9793  0.7042 1  0.5929  1.3687   7.1071
4054618520934162944 263.65773967  -32.60517249   0.9057   0.0164   2.7117   0.0185  -1.6580   0.0132  12.4460  12.8056  11.9052  11.0050  10.4330   9.7530  1.0000  0.9268  0.9793  0.9076 1  0.0000  1.6164   6.6868
4054618525235745280 263.66927288  -32.59585497   0.9036   0.3066   2.0891   0.3610  -1.7422   0.2449  18.7444  20.4892  17.4419      ...      ...      ...  0.6362  0.5866  0.9793  0.5745 0  0.9142  1.6253   6.6948
4054618555305813888 263.66341395  -32.58540779   0.9561   0.0549   2.6047   0.0838  -1.7163   0.0551  15.4550  16.4670  14.4334  12.9110  12.0950  11.9510  1.0000  1.0000  0.9793  0.9793 1  0.7319  1.4226   7.2684
4054618555305818496 263.66981948  -32.58277412   0.9287   0.0769   2.6000   0.1000  -1.9463   0.0666  16.1368  16.6553  15.0126      ...      ...      ...  0.9297  0.7175  0.9793  0.7027 1  0.1662  1.5233   7.1723
4054618555305826176 263.67813136  -32.59140579   0.9393   0.0946   2.6834   0.1104  -1.3601   0.0936  17.1049  17.9721  16.1011  14.5900  13.7320  13.4360  1.0000  0.5264  0.9793  0.5155 0  0.4697  1.3439   7.1487
4054618555305826560 263.67824332  -32.58732134   0.9989   0.0455   2.8661   0.0568  -1.6606   0.0470  15.5365  16.3336  14.5990  12.9700  12.0840  11.4030  1.0000  0.6046  0.9793  0.5921 0  0.9346  1.2852   6.8758
4054618559595493376 263.67426516  -32.58825455   0.8835   0.1354   2.3819   0.1576  -1.6441   0.1197  17.7638  18.7448  16.6117  14.7280  14.0950  13.6560  0.9878  0.7973  0.9828  0.7836 1  0.6296  1.7128   6.6794
4054618559611157120 263.68125645  -32.58820658   0.9190   0.0191   2.5179   0.0214  -1.8773   0.0160  10.6911  10.7688  10.5073  10.3080  10.2230  10.1950  1.0000  0.9037  0.9897  0.8943 1  0.0000  1.5603   6.6057
4054618559611168128 263.67143626  -32.58061769   0.8957   0.0201   2.1428   0.0241  -1.4972   0.0168  12.6335  12.8640  12.2218      ...      ...      ...  1.0000  0.5543  0.9793  0.5428 0  0.0088  1.6577   6.6740
4054618559611172480 263.67082560  -32.57758644   0.8637   0.0799   2.4731   0.1065  -1.7298   0.0724  16.6723  17.5986  15.6362  14.4530  13.3800  12.8080  0.9980  0.9700  0.9793  0.9500 1  0.7806  1.7920   6.9709
4054618589653638528 263.68791940  -32.58759688   0.9116   0.0232   2.3274   0.0264  -1.8164   0.0212  12.4546  12.5845  12.1715  11.8120  11.7300  11.6940  1.0000  0.8108  0.9793  0.7941 1  0.0000  1.5912   6.6331
4054618593955204608 263.69597313  -32.58288115   0.8441   0.1206   2.6734   0.1408  -1.5837   0.1090  17.5619  18.9320  16.3655      ...      ...      ...  0.9990  0.9212  0.9793  0.9021 1  0.8569  1.8693   6.8319
4054618628314930688 263.70348394  -32.58323320   0.9562   0.0598   2.7059   0.0651  -1.6330   0.0524  16.3780  17.3130  15.3924  13.7980  12.9300  12.4520  1.0000  0.9569  0.9828  0.9404 1  0.8418  1.4217   6.5647
4054618658375421056 263.68917279  -32.57442208   0.8909   0.0413   2.6153   0.0488  -1.7678   0.0348  15.4648  16.1761  14.6219  13.3520  12.7700  12.5980  1.0000  1.0000  0.9793  0.9793 1  0.5156  1.6791   6.8019
4054618658376187904 263.69046120  -32.57599282   0.8702   0.0596   2.7815   0.0607  -1.5602   0.0433  15.8737  16.6523  14.9502  13.1440  12.8070  12.4240  1.0000  0.7519  0.9793  0.7363 1  0.2104  1.7661   7.0174
4054618662690374016 263.68452539  -32.58316334   0.8940   0.0935   2.3507   0.1028  -1.9633   0.0702  16.7719  17.6617  15.6969  13.4780  12.9960  12.5520  0.9849  0.5742  0.9793  0.5623 0  0.5012  1.6651   7.1597
4054618662690376960 263.68155440  -32.58125462   0.8945   0.0216   2.6701   0.0229  -1.7126   0.0189  10.8160  10.8890  10.6430  10.4540  10.4110  10.4640  1.0000  0.9863  0.9828  0.9693 1  0.0000  1.6630   6.6543
4054618662690383744 263.68617010  -32.56849001   0.8510   0.0495   2.8574   0.0569  -1.7798   0.0428  15.9099  16.8910  14.9116  13.3300  12.6210  12.3120  1.0000  0.5879  0.9793  0.5758 0  0.4697  1.3439   7.1487
4054618662690387840 263.67499441  -32.57413844   0.8755   0.0510   2.4772   0.0583  -1.8343   0.0433  15.9302  16.8004  14.9612  13.3290  12.6980  12.4640  1.0000  1.0000  1.0000  1.0000 1  0.6561  1.7463   6.5848
4054618662690389504 263.67487688  -32.57254624   0.9235   0.0299   2.3530   0.0346  -1.7797   0.0256  14.6384  15.3688  13.7923  12.5200  11.9430  11.7630  1.0000  0.8583  0.9793  0.8406 1  0.2272  1.5432   7.1890
4054618692734960256 263.69145015  -32.55732655   0.9564   0.1656   2.5171   0.2014  -1.5429   0.1530  18.0860  19.6352  16.8076      ...      ...      ...  0.9902  0.8799  0.9862  0.8677 1  0.9411  1.4213   6.9309
4054618697050118400 263.69663218  -32.56509650   0.9933   0.0903   2.5228   0.1076  -1.5955   0.0683  16.7278  17.7496  15.7129  14.1410  13.3090  12.3140  1.0000  0.9202  0.9793  0.9012 1  0.6394  1.3001   6.6703
4054618731409862912 263.64917032  -32.59662840   0.9080   0.0845   2.7434   0.1074  -1.6550   0.0754  16.8787  17.9661  15.7272  14.0210  13.2720  12.9860  0.9995  0.9180  0.9793  0.8990 1  0.8854  1.6075   6.5527
4054618761452328960 263.66497197  -32.56970607   0.9302   0.0197   2.5341   0.0217  -1.4512   0.0154  12.7595  12.9602  12.4145  11.9340  11.9120  11.8490  1.0000  0.7766  0.9793  0.7606 1  0.0000  1.5174   6.5971
4054618761454635264 263.66369941  -32.57502569   0.8495   0.0824   2.4114   0.1020  -1.7364   0.0734  16.6305  17.6550  15.6272  14.1680  13.4190  13.2320  0.9980  0.9721  0.9793  0.9519 1  0.5661  1.8492   7.0954
4054618761456141056 263.65638500  -32.57750684   0.8126   0.1088   2.7150   0.1281  -1.5832   0.0904  17.4232  18.6606  16.3134  14.5510  13.6480  12.0490  0.8901  0.8635  0.9828  0.8486 1  0.5541  1.9883   6.3339
4054618761464242816 263.66205706  -32.57699998   0.9544   0.2275   2.4238   0.2942  -1.3517   0.1893  18.3637  20.0034  17.1990  15.3780  14.4150  13.8170  0.9756  0.5349  0.9793  0.5238 0  0.4697  1.3439   7.1487
4054618765769608704 263.66735515  -32.57267059   0.8763   0.0301   2.7895   0.0317  -1.4838   0.0225  10.7790  10.8737  10.5734  10.3290  10.2430  10.0980  1.0000  0.6134  0.9793  0.6008 1  0.0000  1.7430   6.6318
4054618795814137600 263.64021906  -32.58263955   0.9027   0.0647   2.7638   0.0764  -1.7634   0.0538  16.4238  17.3877  15.4157  13.8000  12.8710  12.5230  1.0000  0.7974  0.9793  0.7809 1  0.7088  1.6291   6.4162
4054618800113745536 263.63528675  -32.57099066   0.9076   0.1141   2.6182   0.1438  -1.8333   0.0984  17.4821  18.5334  16.3077  14.1480  13.2380  11.4640  0.9893  0.9618  0.9793  0.9419 1  0.7336  1.6092   6.6090
4054618800129577216 263.63628496  -32.57031295   0.9049   0.1034   2.6802   0.1427  -1.7861   0.0862  16.9962  18.2891  15.8459      ...      ...      ...  0.9761  0.9805  0.9966  0.9771 1  0.7927  1.6200   6.8797
4054618830173898368 263.64270629  -32.56745571   0.8152   0.1045   2.5552   0.1301  -1.5125   0.0862  17.1835  18.6613  15.9941  14.1690  13.4310  13.1800  0.9985  0.8134  0.9793  0.7965 1  0.3241  1.9791   6.9260
4054618830183713536 263.65179102  -32.56812712   0.9150   0.2890   2.2973   0.3612  -1.5379   0.2260  18.7124  20.0685  17.5304  15.1080  14.0900  12.8980  0.8550  0.6904  0.9793  0.6761 1  0.9247  1.5769   6.5506
4054618834489094400 263.65707725  -32.56804087   0.8605   0.0837   2.5154   0.0999  -1.7031   0.0757  16.8739  17.9979  15.8533      ...      ...      ...  1.0000  0.9612  1.0000  0.9612 1  0.7034  1.8052   7.0693
4054618834489095552 263.65915254  -32.56358270   0.9432   0.0251   2.7922   0.0269  -1.8551   0.0202  11.3518  11.4753  11.1091      ...      ...      ...  1.0000  0.6714  0.9793  0.6575 1  0.0009  1.4696   6.6769
4054618834489096832 263.65277568  -32.56570700   0.7908   0.0926   2.4391   0.1108  -1.6635   0.0772  17.0067  18.1802  15.9693  14.2940  13.5280  13.4590  0.9985  0.9157  0.9793  0.8968 1  0.4814  2.0557   7.2712
4054618834489101184 263.64559846  -32.56312576   0.9472   0.0491   2.6859   0.0560  -1.4947   0.0388  10.2932  10.3639  10.1209   9.9360   9.8670   9.9040  1.0000  0.7231  0.9793  0.7081 1  0.0000  1.4549   6.7720
4054618834491318528 263.64610297  -32.57024885   0.8300   0.4314   2.3625   0.5379  -1.9174   0.3600  19.1598  20.8598  17.8876  15.9130  14.5850  14.0770  0.5747  0.6871  0.9793  0.6729 1  0.9456  1.9217   7.3942
4054618864535356928 263.66605519  -32.56828935   0.8911   0.0217   2.3006   0.0234  -1.6516   0.0167  12.5658  12.7333  12.2626  11.7890  11.6180  11.6200  1.0000  0.7587  0.9793  0.7430 1  0.0000  1.6784   6.5850
4054618864543473408 263.67976972  -32.56713214   0.9107   0.1497   2.2151   0.1802  -1.5784   0.1450  17.9701  19.3069  16.8272  14.7040  13.7420  13.3290  0.9946  0.6115  0.9793  0.5989 0  0.9163  1.5954   6.7564
4054618868848822400 263.68072912  -32.56371272   0.9513   0.1167   2.6224   0.1349  -1.5340   0.1094  17.5668  18.9340  16.3910  14.5040  13.7150  13.0900  0.9995  0.8013  0.9793  0.7847 1  0.7762  1.4398   6.6036
4054618868848825088 263.67550651  -32.56432639   0.9283   0.0301   2.8183   0.0307  -1.6060   0.0235  14.5237  15.1749  13.7274  12.6360  11.8140  11.1980  1.0000  0.6735  0.9793  0.6596 1  0.5909  1.5248   6.4861
4054618898903212544 263.68056440  -32.55941349   0.9490   0.1434   2.2279   0.1651  -1.9323   0.1370  17.8261  18.8477  16.5273  14.6240  13.8460  13.3140  0.9985  0.5853  0.9793  0.5732 0  0.4697  1.3439   7.1487
4054618903208788992 263.68184888  -32.56108468   0.9238   0.0212   2.6718   0.0247  -1.5509   0.0184  11.7301  12.1526  11.1310  10.3590  10.0740   9.9810  1.0000  0.8630  0.9793  0.8451 1  0.0003  1.5423   6.7181
4054619006287750016 263.72096656  -32.56611133   0.9276   0.0205   2.5238   0.0239  -1.9171   0.0180  13.6466  14.2854  12.8575  11.6890  11.1600  11.0200  1.0000  0.7774  0.9793  0.7613 1  0.0831  1.5268   6.9219
4054619006287753600 263.71445245  -32.56476214   0.8615   0.0396   2.5585   0.0455  -1.8508   0.0341  15.2191  15.9888  14.3461  13.0820  12.4150  12.1930  1.0000  0.9600  0.9793  0.9402 1  0.3912  1.8004   6.3805
4054619006287758720 263.71799221  -32.55589842   0.8768   0.1380   2.7420   0.1683  -1.9425   0.1270  17.9629  18.8196  16.9185  14.9180  13.9630  13.3030  0.9907  0.6291  0.9793  0.6161 1  0.8166  1.7404   6.6556
4054619036332345856 263.72361347  -32.55689846   0.8747   0.1213   2.5017   0.1457  -1.8501   0.1096  17.5858  19.0599  16.3758  14.4300  13.7220  13.0630  0.9990  0.9390  1.0000  0.9390 1  0.6515  1.7486   6.7434
4054619040647492864 263.72165502  -32.55753803   0.9888   0.1761   2.2019   0.2277  -1.7729   0.1715  18.1127  19.4154  16.9287      ...      ...      ...  0.8872  0.6136  0.9793  0.6009 1  0.8382  1.3124   7.2185
4054619040647494528 263.72590508  -32.55209232   0.8714   0.1311   2.6128   0.1624  -1.7753   0.1197  17.6876  18.9944  16.5601  14.8270  13.7950  12.4340  0.9849  1.0000  0.9793  0.9793 1  0.8185  1.7614   6.3710
4054619075007238656 263.71464724  -32.55274319   0.8978   0.0409   2.4856   0.0475  -1.8836   0.0353  15.4999  16.2461  14.6457  13.4640  12.7970  12.6080  1.0000  0.8968  0.9793  0.8783 1  0.4770  1.6490   6.8594
4054619075007249664 263.70660045  -32.54750818   0.8391   0.1174   2.6075   0.1487  -1.9496   0.1153  17.5856  18.8750  16.5664      ...      ...      ...  0.9976  0.6967  0.9793  0.6823 1  0.7187  1.8876   6.8908
4054619208145376896 263.72697733  -32.52567512   0.9172   0.1226   2.6720   0.1489  -1.5834   0.1034  17.5885  18.7286  16.3844  14.2620  12.8460  11.6690  0.9912  0.9182  0.9793  0.8992 1  0.8629  1.5673   6.2733
4054619212446209536 263.72617086  -32.52252635   0.9330   0.0614   2.5703   0.0672  -1.7465   0.0511  16.2669  17.2050  15.2885  13.7910  12.9910  12.8960  1.0000  0.9983  1.0000  0.9983 1  0.8726  1.5070   6.4658
4054619281165694080 263.69442993  -32.53655139   0.9316   0.0329   2.6597   0.0350  -1.8693   0.0256  14.7106  15.4939  13.8333  12.5930  11.6780  10.6330  1.0000  0.8661  0.9931  0.8601 1  0.7723  1.5123   6.5161
4054619315525431808 263.70145709  -32.53166265   0.8950   0.0329   2.4960   0.0365  -1.4804   0.0265  14.8422  15.6037  13.9748  12.7660  12.1070  11.9420  1.0000  0.7657  0.9793  0.7498 1  0.1293  1.6608   6.5905
4054619345570023040 263.68917796  -32.53569359   0.9489   0.1198   2.7915   0.1286  -1.4999   0.0973  17.5534  18.7998  16.4402  14.6070  13.7820  13.4230  1.0000  0.6304  0.9793  0.6174 1  0.7015  1.4486   7.0003
4054619384244916992 263.68973093  -32.52547563   0.9750   0.0732   2.6280   0.0839  -1.6588   0.0627  16.6854  17.6110  15.7313  14.3880  13.5990  13.5130  1.0000  0.9528  0.9862  0.9397 1  0.5494  1.3550   6.8872
4054619551729961856 263.62169267  -32.56877466   0.8358   0.2506   2.2546   0.3038  -1.7730   0.2198  18.7140  20.2297  17.4173  15.2930  14.6790  15.4590  0.9927  0.6674  0.9793  0.6536 1  0.7531  1.9003   7.6340
4054619556043617664 263.62713234  -32.55452536   0.9951   0.1233   2.7238   0.1493  -1.5806   0.1078  17.6391  19.1107  16.4285  14.6800  13.7460  13.5360  0.9849  0.8694  0.9793  0.8514 1  0.9491  1.2968   6.9539
4054619590387753216 263.64101703  -32.54521016   0.9497   0.1994   2.6326   0.2454  -1.6228   0.1802  18.3007  19.6697  17.0815  15.1720  14.2850  14.1250  0.9580  1.0000  1.0000  1.0000 1  0.9370  1.4459   7.0939
4054619590403353216 263.63609473  -32.55412579   0.8038   0.1326   2.4725   0.1583  -1.6497   0.1138  17.7871  19.0212  16.6380  14.8700  14.0080  12.9800  0.9746  0.9141  0.9793  0.8951 1  0.6589  2.0186   6.3064
4054619624763098752 263.61583555  -32.55306693   0.9157   0.1372   2.4654   0.1632  -1.8313   0.1158  17.5276  18.8505  16.4020  14.6590  13.4330  12.4410  0.9668  1.0000  1.0000  1.0000 1  0.9617  1.5748   6.5211
4054619757886884864 263.63982138  -32.53388129   0.9142   0.1235   2.4621   0.1476  -1.8022   0.1082  17.7468  19.1143  16.5743  14.7180  13.8370  13.5350  0.9985  1.0000  1.0000  1.0000 1  0.9166  1.5809   6.9889
4054619860963955584 263.62042327  -32.53190088   0.9231   0.0160   2.5164   0.0192  -1.8272   0.0129  12.4128  12.5599  12.1421  11.7920  11.7080  11.6910  1.0000  1.0000  1.0000  1.0000 1  0.0000  1.5459   6.6683
4054620140159166592 263.68331480  -32.51888445   0.8728   0.0520   2.4490   0.0594  -1.6565   0.0451  16.0648  16.9629  15.1049  13.6280  12.1740  11.1240  1.0000  0.9091  0.9793  0.8903 1  0.2394  1.7567   6.8638
4054620445081698688 263.64129379  -32.48661228   0.9314   0.1387   2.6513   0.2193  -1.6337   0.1518  17.9378  18.7661  16.5235  14.8730  13.8920  13.2620  0.8760  0.9787  0.9966  0.9753 1  0.9895  1.5142   6.6007
4054620896073279104 263.86308494  -32.56668389   0.8644   0.0371   2.6503   0.0380  -1.6703   0.0283  15.4694  16.2198  14.6069      ...      ...      ...  1.0000  0.9775  1.0000  0.9775 1  0.3268  1.7863   7.0590
4054621132279246080 263.83098312  -32.55487482   0.9417   0.1339   2.0082   0.1509  -1.7516   0.1096  17.8641  18.6950  16.9999      ...      ...      ...  0.9766  0.5277  0.9793  0.5168 0  0.3568  1.4735   7.2272
4054621651987551488 263.89197179  -32.50919826   0.8750   0.0983   2.6978   0.1062  -1.6730   0.0737  17.1876  18.2234  16.1845  14.7760  13.2960  12.6630  0.9990  0.9766  0.9793  0.9564 1  0.2679  1.7455   7.0639
4054621755066781696 263.79577697  -32.56543265   0.8731   0.1037   2.6602   0.1058  -1.6982   0.0808  17.2714  18.5023  16.1734  14.4300  11.3110  10.2070  0.9985  1.0000  0.9793  0.9793 1  0.3554  1.7538   6.5312
4054621991273212032 263.82417507  -32.52290676   0.9143   0.2424   2.3508   0.2870  -1.7286   0.2093  18.8300  20.2593  17.5328      ...      ...      ...  0.8540  0.8275  0.9793  0.8104 1  0.7969  1.5782   6.4328
4054623232535523200 263.92041589  -32.47773413   0.8223   0.1011   2.8255   0.1099  -1.4863   0.0799  17.3854  18.6969  16.2329  14.2550  13.1660  11.6720  0.9990  0.5816  0.9793  0.5696 0  0.6782  1.9480   6.1316
4054625431558878976 263.73509428  -32.46814106   0.9937   0.1381   2.4966   0.1636  -1.7849   0.1170  17.9058  19.7885  16.6490  14.6640  13.9220  13.5110  0.9829  1.0000  0.9931  0.9931 1  0.9501  1.2991   6.5745
4054625740780846208 263.82115862  -32.45292703   0.8894   0.1198   2.7964   0.1394  -1.9844   0.0989  17.7203  18.9456  16.3727      ...      ...      ...  0.9941  0.5139  0.9793  0.5033 0  0.4697  1.3439   7.1487
4054626359271827200 263.73017599  -32.44097034   0.8946   0.1252   2.8178   0.1576  -1.7168   0.1130  17.8742  19.0021  16.8536  15.2460  13.9480  12.9500  0.9146  0.6799  0.9793  0.6658 1  0.6326  1.6629   6.6342
4054627385751770368 263.87568468  -32.40690064   0.8314   0.0913   2.5370   0.1068  -1.9607   0.0761  17.1957  18.2104  16.1580  14.5150  13.4050  12.8100  0.9829  0.6765  0.9793  0.6625 1  0.5375  1.9154   6.7629
4054629520367771264 263.48445673  -32.59341287   0.8875   0.0233   2.3754   0.0274  -1.6808   0.0194  10.7824  10.8753  10.5813  10.4750  10.3640  10.3240  1.0000  0.8293  0.9793  0.8121 1  0.0000  1.6957   6.6558
4054630035763843328 263.55438599  -32.54673477   0.9605   0.1081   2.6184   0.1294  -1.7401   0.0943  17.5468  18.7171  16.4823  14.8560  14.0620  13.1350  1.0000  1.0000  0.9828  0.9828 1  0.6693  1.4075   6.8761
4054630065808374272 263.52406435  -32.54776649   0.8870   0.0479   2.3627   0.0509  -1.7677   0.0376  15.3081  16.1481  14.3746      ...      ...      ...  1.0000  0.8612  0.9793  0.8434 1  0.3493  1.6980   7.0678
4054630237607110400 263.56570422  -32.51312892   0.8514   0.0795   2.6237   0.0978  -1.6599   0.0708  16.8917  17.9270  15.8692  14.3880  13.2340  12.9340  1.0000  0.9773  0.9862  0.9638 1  0.3638  1.8437   7.2855
4054630340687152896 263.51228200  -32.52862382   0.9869   0.2454   2.6338   0.3390  -1.3451   0.2373  18.6918  20.4045  17.4979  15.5170  13.8550  13.0930  0.9062  0.5300  0.9793  0.5190 0  0.4697  1.3439   7.1487
4054630478125280768 263.52815478  -32.51169731   0.9669   0.0509   2.4891   0.0584  -1.7950   0.0423  15.8992  16.6875  15.0122  13.5710  12.7900  12.0740  1.0000  1.0000  1.0000  1.0000 1  0.6521  1.3854   7.0784
4054630718653021696 263.47769188  -32.52862211   0.9790   0.2476   2.2294   0.2942  -1.6621   0.2167  18.5912  19.8728  17.2658  15.0480  13.2130  12.7610  0.6299  0.7212  0.9793  0.7063 1  0.5123  1.3479   6.6344
4054631444513172352 263.46295575  -32.48749589   0.9980   0.0456   2.4898   0.0531  -1.7255   0.0376  15.6393  16.4323  14.7498  13.4280  12.8040  12.5880  1.0000  1.0000  0.9793  0.9793 1  0.8082  1.2933   7.1313
4054631616311866752 263.49381175  -32.45928557   0.9602   0.0576   2.6303   0.0686  -1.5300   0.0477  16.3232  17.4389  15.2593  13.5370  12.7210  12.5630  1.0000  0.7907  0.9793  0.7743 1  0.8027  1.4098   6.9953
